"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Day"	"Initial Wave Arrival Hour"	"Initial Wave Arrival Minute"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hour"	"Max Wave Arrival Minute"	"Maximum Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"NEW ZEALAND"		"KAWHIA WHARF"	-38.0659	174.8232	9085.703	11	19	49	14	2	12	8	7	0.2		2	40													
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"ERIMO"	41.933	143.25	410.603									4.5		4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"NEW ZEALAND"		"KAPITI ISLAND"	-40.842	174.938	9368.696	11	21	22	15	35	12	5	36	0.22		2	40													
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"NEW ZEALAND"	"CANTERBURY"	"LYTTELTON"	-43.6058	172.7222	9572.872	11	23	1	17	14	12	15	57	0.55		2	14													
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"NEW ZEALAND"		"GREEN ISLAND"	-45.9523	170.3867	9742.448	11	21	54	16	8	12	4	52	0.52		2	33													
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ANTARCTICA"		"SCOTT BASE (NEW ZEALAND)"	-77.85	166.767	12991.248	12	3	30	21	44	12	18	30	0.05		2	45													
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	96.537									24		5			339	3	107	3				4	3498	4		
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"OSHIMA MORI-KO"	42.116666	140.6	450.132	11	6	56	0	10	11	10	36	1.57		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"IWANAIKO"	42.983	140.5	543.886						11	17	23	0.3		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TOKYO"	"TOKYO HARUMI"	35.65	139.767	374.256	11	7	37	1	51	11	10	15	1.3		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAZAKI"	"MIYAZAKIKO"	31.9	131.45	1221.41	11	8	6	2	20	11	18	33	1.6		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"KAGOSHIMA"	"SHIBUSHI-KO"	31.4667	131.105	1277.069	11	8	12	2	26	11	8	39	1.1		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	40.096583	141.825972	205.28									22.77	117	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.937861	141.940844	185.941									23.29	60	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.919286	141.938964	183.955									24.51	80	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"AOMORI"	"AOMORI PREFECTURE, TOHOKU REGION"	40.621025	141.454953	269.819									6.1	54	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"AOMORI"	"AOMORI PREFECTURE, TOHOKU REGION"	40.749389	141.413822	284.464									6.6	180	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.691389	141.963444	158.793									12.33	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	40.182897	141.802925	215.058									13.99	61.7	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.533725	142.046047	140.174									38.9	550	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.9665	140.885917	135.357									3.87	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.336722	141.14325	107.548									3.88	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"AOMORI"	"AOMORI PREFECTURE, TOHOKU REGION"	40.536842	141.529333	259.043									0.8	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.445389	141.335778	92.039									1.18	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.423778	141.268972	97.427									4.78	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.296056	141.055333	115.178									6.02	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"AOMORI"	"AOMORI PREFECTURE, TOHOKU REGION"	40.763	141.409861	286.007									6.09	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.225222	140.96925	123.026									4.01	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.784389	141.498972	93.383									11.53	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.915056	140.909389	135.102									11.62	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.545056	141.402028	89.068									1.24	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.244278	140.965861	123.187									2.36	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.115694	140.545639	451.601									2.43	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.648	141.664361	486.858									3.43	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TSHIBA"	"TSHIBA PREFECTURE, KANTO REGION"	35.700967	140.720353	323.429									6.39	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.133889	140.916667	128.729									3.06	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.104972	140.911667	129.676									3.06	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.160611	141.894194	104.485									14.12	26	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.408528	141.257278	98.221									10.3	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.588861	140.47525	502.977									1.89	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"FUKUSHIMA"	"FUKUSHIMA PREFECTURE, TOHOKU REGION"	37.726842	140.992375	136.687									2.82	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.96929	140.882401	135.568									2.93	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.974444	140.895139	134.334									3.86	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.20775	140.949389	124.914									3.94	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IBARAKI"	"IBARAKI PREFECTURE, KANTO REGION"	36.297944	140.561028	273.855									3.96	336.54	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.274306	141.012833	118.94									6.6	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.002347	141.661694	99.77									12.4	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"FUKUSHIMA"	"FUKUSHIMA PREFECTURE, TOHOKU REGION"	37.699466	140.976305	139.379									4.54	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.347722	141.463583	79.637									7.04	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TSHIBA"	"TSHIBA PREFECTURE, KANTO REGION"	35.281222	139.852917	403.146									2.06	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.297111	141.904694	118.213									14.85	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.966556	140.890667	134.954									3.24	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.0975	140.928889	128.335									8.86	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.913139	141.646111	93.144									9.03	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.382528	141.426222	83.228									9.4	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"FUKUSHIMA"	"FUKUSHIMA PREFECTURE, TOHOKU REGION"	36.981	140.964041	191.767									8.84	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.30775	140.969667	461.017									1.3	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.370889	140.917778	468.922									1.32	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	37.970083	140.910194	133.197									4.95	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"HUALLAI FOUR SEASONS, HAWAII, HI"	19.82965	-155.9914	6221.754										40.36	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"HUALLAI 5 PONDS, HAWAII, HI"	19.82777	-155.99364	6221.673										40.36	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KAALUALU BAY, HAWAII, HI"	18.97089	-155.61242	6307.539										56.2	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"HILO-PAUAHI ST., HAWAII, HI"	19.72315	-155.078083	6308.138									2.13	15.24	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"NEAR W GATE TO DILLINGHAM, OAHU, HI"	21.57915	-158.21535	5922.047									3.96	4.32	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"WAIALAE BEACH PARK, OAHU, HI"	21.26907	-157.777435	5978.781									1.83	1.36	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"HUI NALU CANOE CLUB, OAHU, HI"	21.284383	-157.718283	5983.043									1.22	8.67	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KEEAU, OAHU, HI"	21.4785	-158.222517	5927.391									2.13	3.24	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"POKAI BAY, OAHU, HI"	21.428283	-158.179617	5934.126									1.83	3.34	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KAIAKA PARK, OAHU, HI"	21.585133	-158.116733	5930.319									2.44	2.05	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"E. OF WAILEA ST,WAIMANALO, OAHU, HI"	21.334417	-157.695	5982.101									1.52	1.32	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"HALONA COVE BEACH, OAHU, HI"	21.281833	-157.677733	5986.742									1.22	2.44	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"SANDY BEACH LIFE GUARD, OAHU, HI"	21.285937	-157.671402	5987.052									3.96	2.47	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"LAHILAHI, OAHU, HI"	21.441367	-158.190483	5932.398									2.74	4	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HAKAETAU 1, UA POU"	-9.35968	-140.10687	9579.915									2.89	7	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"POINTE VENUS, TAHITI"	-17.49533	-149.49567	9406.586									1.35	22	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HANAMENU 1, HIVA OA"	-9.76865	-139.14095	9690.452									2.6	68.3	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"TAAOA, HIVA OA"	-9.83575	-139.06226	9701.834									3	17	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HOHOI 1, UA POU"	-9.43317	-140.04572	9590.274									2.99	19.3	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HAKAHAU 1, UA POU"	-9.3596	-140.04964	9584.747									3.12		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PUERTO GRANDE, SAN CRISTOBAL ISLAND"	-0.79728333	-89.47133333	13305.433									2.57	18	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA MANGLESITO, SAN CRISTOBAL IS"	-0.82606667	-89.54103333	13302.171									1.9	24	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA MANGLESITO, SAN CRISTOBAL IS"	-0.82488333	-89.54135	13302.054									1.09	94	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PUERTO MORENO, SAN CRISTOBAL ISLAND"	-0.90193333	-89.61393333	13302.314									2.23	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PUERTO MORENO, SAN CRISTOBAL ISLAND"	-0.89965	-89.6093	13302.503									2.56	23.5	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"LA GALAPAGUERA, SAN CRISTOBAL IS"	-0.69315	-89.30316667	13310.574									2.02	15	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"SOMBRERO CHINO, SANTIAGO ISLAND"	-0.36945	-90.58491667	13184.039									1.72	28	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA SA II, SANTIAGO ISLAND"	-0.19721667	-90.65191667	13165.359									2.85	42.1	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA SA II, SANTIAGO ISLAND"	-0.19721667	-90.65191667	13165.359									3.15	42.1	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA IS I, ISABELA ISLAND"	-0.61135	-90.89425	13178.195									1.8	12.7	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"URBINA BAY, ISABELA ISLAND"	-0.39345	-91.22788333	13134.792									0.94	8.6	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"URBINA BAY, ISABELA ISLAND"	-0.39435	-91.229	13134.773									2.22	18.8	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PLAYA ROCKS, ISABELA ISLAND"	-0.68685	-91.24946667	13155.71									4.09	26	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"PUERTO VILLAMIL, ISABELA ISLAND"	-0.95796667	-90.96521667	13199.292									1.3	26.5	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HATIHEU 1, NUKU HIVA"	-8.82953	-140.08447	9544.375									3.53	48	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"ANAHO 1, NUKU HIVA"	-8.82443	-140.06723	9545.475									3.26	33	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"ANAHO 4, NUKU HIVA"	-8.8201	-140.06702	9545.187									3.13	16	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"TAIOHAE 1, NUKU HIVA"	-8.91528	-140.10887	9548.362									2.56	15	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HOOUMI 1, NUKU HIVA"	-8.8894	-140.02823	9553.363									2.58	17	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"MAHINA 3, TAHITI"	-17.50687	-149.46793	9409.614									2.25	8	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"PAPENOO 3, TAHITI"	-17.51172	-149.4198	9413.729									1.8	23	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"OPUNOHU 2, MOOREA"	-17.51645	-149.84966	9380.637									1.74		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HANAIAPA, HIVA OA"	-9.71767	-139.01312	9697.688									2.6	7.6	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"MEXICO"	"BAJA CALIFORNIA SUR"	"LA PAZ"	24.162	-110.345	9764.443	11	18	41						0.29		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.328983	141.165536	105.574									7.79	170.04	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.529483	142.032254	139.959									26.41	120	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KEAUHOU LANDING, HAWAII, HI"	19.27	-155.23	6322.582											1										1				
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"ALL OF HONOLULU, OAHU, HI"	21.3	-157.867	5969.104											1									3.4	2				
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"CA"	"DANA POINT HARBOR, CA "	33.467	-117.6981	8555.282									0.6		1										1				
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.965786	144.393908	545.896									3.4	30	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	43.386389	145.786278	634.158									0.82	5	8														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.467192	140.859696	480.519									2.17	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.448528	141.440917	83.084									0	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KING KAMEHAMEHA HOTEL, HAWAII, HI"	19.640723	-155.998412	6232.666										168.1	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KIHOLO BAY, HAWAII, HI"	19.853003	-155.91997	6226.58										281	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KAPOHO BEACH LOTS, HAWAII, HI"	19.50192	-154.8133	6344.817									2.27		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KINGS LANDING, KEAUKAHA,HAWAII, HI"	19.734813	-155.008923	6313.477									2.26		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"MANUKA BAY-SIDE OF BAY, HAWAII, HI"	19.078314	-155.904673	6275.36									3.55		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"NAPOOPOO OLD PIER, HAWAII, HI"	19.473734	-155.919659	6249.767									4.09		5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"HI"	"KAPOHO BEACH LOTS, HAWAII, HI"	19.501991	-154.813403	6344.804										13.83	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TOKYO"	"TOKYO PREFECTURE"														1			7	1			90	2						
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	40.315528	141.781028	229.822									8.32	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.052556	141.7205	101.237									9.19	171.85	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IWATE"	"IWATE PREFECTURE, TOHOKU REGION"	39.020944	141.750944	96.853									10.64	62	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"MIYAGI PREFECTURE, TOHOKU REGION"	38.638767	141.455917	88.492									11.35	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TSHIBA"	"TSHIBA PREFECTURE, KANTO REGION"	35.694362	140.734631	323.51									3.6	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"FUKUSHIMA"	"FUKUSHIMA PREFECTURE, TOHOKU REGION"	36.982708	140.966019	191.509									9.22	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"FUKUSHIMA"	"FUKUSHIMA PREFECTURE, TOHOKU REGION"	37.014617	140.972456	188.435									5.81	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IBARAKI"	"IBARAKI PREFECTURE, KANTO REGION"	36.298529	140.561241	273.791									6.53	339	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TSHIBA"	"TSHIBA PREFECTURE, KANTO REGION"	35.277833	139.851558	403.529									1.68	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"TSHIBA"	"TSHIBA PREFECTURE, KANTO REGION"	35.701694	140.693083	324.467									6.04	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"KANAGAWA"	"KANAGAWA PREFECTURE, KANTO REGION"	35.332722	139.623472	410.265									1.84	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IBARAKI"	"IBARAKI PREFECTURE, KANTO REGION"	36.192811	140.569153	283.043									5.4	138.3	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IBARAKI"	"IBARAKI PREFECTURE, KANTO REGION"	36.311001	140.583503	271.507									5.12	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"IBARAKI"	"IBARAKI PREFECTURE, KANTO REGION"	36.312863	140.570216	272.028									3.9	0	5														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"CA"	"MARTINEZ, CA"	38.0189	-122.13323	7934.183									0.06		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"USA"	"CA"	"PORT HUENEME, CA"	34.15	-119.18	8400.13									1.4		1														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.0194	143.1417	418.491									3.18	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	76.279	11	5	46			11	6	25	7.6		2														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	42.161078	142.773596	430.421									4.35	0	4														
	2011	3	11	5	46	24.1	4	1	5413	9.1			"n"	"JAPAN"	"HOKKAIDO"	"HOKKAIDO PREFECTURE"	43.169093	145.277369	594									2.39	100	5														
